K K KINGSTON LIMITED                         * *  WIP-JOURNAL MPC  * *                    06072020 09:58:15 Page   1
                                TRANSACTION NO. : 000562396 BOOK ENTRY DATE : 05-07-20
                                                 Currency Code : PGK
COMPANY 01 FIN.YEAR 20===============================================================================/Scala/MP0632/6
TRANS-    TRANSDAT ACC    CC     PRD    PRJ                  AMOUNT TEXT--------------------- WORK.C WO-NO-----
====================================================================================================================
                   350000 60                               1270.08- TL3000 DC                 36     0000864774
000547681 05-07-20 100112 60     ACBBOT                    1705.63  16-01-7200                       0000864774
                   001049                                  1705.63- 16-01-7200                       0000864774
000547682 05-07-20 100112 60     ACBBOT                    1705.63  16-01-7200                       0000864774
                   001049                                  1705.63- 16-01-7200                       0000864774
000547683 05-07-20 100112 60     ACBBOT                    1705.63  16-01-7200                       0000864774
                   001049                                  1705.63- 16-01-7200                       0000864774
000547684 05-07-20 100112 60     ACBBOT                    1705.63  16-01-7200                       0000864774
                   001049                                  1705.63- 16-01-7200                       0000864774
000547685 05-07-20 100112 60     ACBBOT                    1705.63  16-01-7200                       0000864774
                   001049                                  1705.63- 16-01-7200                       0000864774
000547731 05-07-20 001049                                   570.87  18-10-0501                       0000864783
                   001021 55     ACUOIL                     570.87- 18-10-0501                       0000864783
000547732 05-07-20 001049                                   209.32  18-10-0501                       0000864783
                   001021 55     ACUOIL                     209.32- 18-10-0501                       0000864783
000547733 05-07-20 001049                                   361.55  18-10-0501                       0000864783
                   001021 55     ACUOIL                     361.55- 18-10-0501                       0000864783
000547734 05-07-20 001049                                   439.89  18-10-0501                       0000864783
                   001021 55     ACUOIL                     439.89- 18-10-0501                       0000864783
000547735 05-07-20 001049                                   130.98  18-10-0501                       0000864783
                   001021 55     ACUOIL                     130.98- 18-10-0501                       0000864783
000547736 05-07-20 001049                                   570.87  18-10-0501                       0000864783
                   001021 55     ACUOIL                     570.87- 18-10-0501                       0000864783
000547737 05-07-20 001049                                    99.59  18-10-0501                       0000864783
                   001021 55     ACUOIL                      99.59- 18-10-0501                       0000864783
000547738 05-07-20 001049                                   471.29  18-10-0501                       0000864783
                   001021 55     ACUOIL                     471.29- 18-10-0501                       0000864783
000547739 05-07-20 001049                                   330.15  18-10-0501                       0000864783
                   001021 55     ACUOIL                     330.15- 18-10-0501                       0000864783
000547740 05-07-20 001049                                   240.72  18-10-0501                       0000864783
                   001021 55     ACUOIL                     240.72- 18-10-0501                       0000864783
000547741 05-07-20 001049                                   560.72  18-10-0501                       0000864783
                   001021 55     ACUOIL                     560.72- 18-10-0501                       0000864783
000547742 05-07-20 001049                                    10.15  18-10-0501                       0000864783
                   001021 55     ACUOIL                      10.15- 18-10-0501                       0000864783
000547743 05-07-20 001049                                   570.87  18-10-0501                       0000864783
                   001021 55     ACUOIL                     570.87- 18-10-0501                       0000864783
000547744 05-07-20 001049                                   220.42  18-10-0501                       0000864783
                   001021 55     ACUOIL                     220.42- 18-10-0501                       0000864783
000547745 05-07-20 001049                                   350.45  18-10-0501                       0000864783
                   001021 55     ACUOIL                     350.45- 18-10-0501                       0000864783
000547746 05-07-20 001049                                   450.99  18-10-0501                       0000864783
                   001021 55     ACUOIL                     450.99- 18-10-0501                       0000864783
000547747 05-07-20 001049                                   119.88  18-10-0501                       0000864783
                   001021 55     ACUOIL                     119.88- 18-10-0501                       0000864783
000547748 05-07-20 001049                                   570.87  18-10-0501                       0000864783
                   001021 55     ACUOIL                     570.87- 18-10-0501                       0000864783
000547749 05-07-20 001049                                   110.69  18-10-0501                       0000864783
                   001021 55     ACUOIL                     110.69- 18-10-0501                       0000864783
000547750 05-07-20 001049                                   460.19  18-10-0501                       0000864783
                   001021 55     ACUOIL                     460.19- 18-10-0501                       0000864783
000547751 05-07-20 001049                                   341.25  18-10-0501                       0000864783
                   001021 55     ACUOIL                     341.25- 18-10-0501                       0000864783
000547752 05-07-20 001049                                   229.62  18-10-0501                       0000864783
                   001021 55     ACUOIL                     229.62- 18-10-0501                       0000864783
000547753 05-07-20 001049                                   570.87  18-10-0501                       0000864783
                   001021 55     ACUOIL                     570.87- 18-10-0501                       0000864783
000547754 05-07-20 001049                                     0.95  18-10-0501                       0000864783
                   001021 55     ACUOIL                       0.95- 18-10-0501                       0000864783
000547755 05-07-20 001049                                   569.92  18-10-0501                       0000864783
                   001021 55     ACUOIL                     569.92- 18-10-0501                       0000864783
000547756 05-07-20 001049                                   231.52  18-10-0501                       0000864783
                   001021 55     ACUOIL                     231.52- 18-10-0501                       0000864783
000547757 05-07-20 001049                                   339.35  18-10-0501                       0000864783
                   001021 55     ACUOIL                     339.35- 18-10-0501                       0000864783
000547758 05-07-20 001049                                   462.09  18-10-0501                       0000864783
                   001021 55     ACUOIL                     462.09- 18-10-0501                       0000864783
000547759 05-07-20 001049                                   108.78  18-10-0501                       0000864783
                   001021 55     ACUOIL                     108.78- 18-10-0501                       0000864783
000547795 05-07-20 001049                                    28.67  16-03-8011                       0000864783
                   001021 55     ACUOIL                      28.67- 16-03-8011                       0000864783
000547796 05-07-20 001049                                    76.23  16-03-8011                       0000864783
                   001021 55     ACUOIL                      76.23- 16-03-8011                       0000864783

K K KINGSTON LIMITED                         * *  WIP-JOURNAL MPC  * *                    06072020 09:58:16 Page   5
                                TRANSACTION NO. : 000562396 BOOK ENTRY DATE : 05-07-20
                                                 Currency Code : PGK
COMPANY 01 FIN.YEAR 20===============================================================================/Scala/MP0632/6
TRANS-    TRANSDAT ACC    CC     PRD    PRJ                  AMOUNT TEXT--------------------- WORK.C WO-NO-----
====================================================================================================================
000547797 05-07-20 001049                                    47.91  16-03-8011                       0000864783
                   001021 55     ACUOIL                      47.91- 16-03-8011                       0000864783
000547798 05-07-20 001049                                    57.00  16-03-8011                       0000864783
                   001021 55     ACUOIL                      57.00- 16-03-8011                       0000864783
000547799 05-07-20 001049                                    67.14  16-03-8011                       0000864783
                   001021 55     ACUOIL                      67.14- 16-03-8011                       0000864783
000547800 05-07-20 001049                                    37.77  16-03-8011                       0000864783
                   001021 55     ACUOIL                      37.77- 16-03-8011                       0000864783
000547801 05-07-20 001049                                    86.37  16-03-8011                       0000864783
                   001021 55     ACUOIL                      86.37- 16-03-8011                       0000864783
000547802 05-07-20 001049                                    18.53  16-03-8011                       0000864783
                   001021 55     ACUOIL                      18.53- 16-03-8011                       0000864783
000547803 05-07-20 001049                                   104.91  16-03-8011                       0000864783
                   001021 55     ACUOIL                     104.91- 16-03-8011                       0000864783
000547804 05-07-20 001049                                     0.70  16-03-8011                       0000864783
                   001021 55     ACUOIL                       0.70- 16-03-8011                       0000864783
000547805 05-07-20 001049                                   104.21  16-03-8011                       0000864783
                   001021 55     ACUOIL                     104.21- 16-03-8011                       0000864783
000547806 05-07-20 001049                                    19.93  16-03-8011                       0000864783
                   001021 55     ACUOIL                      19.93- 16-03-8011                       0000864783
000547807 05-07-20 001049                                    84.97  16-03-8011                       0000864783
                   001021 55     ACUOIL                      84.97- 16-03-8011                       0000864783
000547808 05-07-20 001049                                    39.17  16-03-8011                       0000864783
                   001021 55     ACUOIL                      39.17- 16-03-8011                       0000864783
000547809 05-07-20 001049                                    65.74  16-03-8011                       0000864783
                   001021 55     ACUOIL                      65.74- 16-03-8011                       0000864783
000547810 05-07-20 001049                                    58.40  16-03-8011                       0000864783
                   001021 55     ACUOIL                      58.40- 16-03-8011                       0000864783
000547811 05-07-20 001049                                    46.51  16-03-8011                       0000864783
                   001021 55     ACUOIL                      46.51- 16-03-8011                       0000864783
000547812 05-07-20 001049                                    77.63  16-03-8011                       0000864783
                   001021 55     ACUOIL                      77.63- 16-03-8011                       0000864783
000547813 05-07-20 001049                                    27.28  16-03-8011                       0000864783
                   001021 55     ACUOIL                      27.28- 16-03-8011                       0000864783
000547814 05-07-20 001049                                    96.86  16-03-8011                       0000864783
                   001021 55     ACUOIL                      96.86- 16-03-8011                       0000864783
000547815 05-07-20 001049                                     8.04  16-03-8011                       0000864783
                   001021 55     ACUOIL                       8.04- 16-03-8011                       0000864783
000547816 05-07-20 001049                                   104.91  16-03-8011                       0000864783
                   001021 55     ACUOIL                     104.91- 16-03-8011                       0000864783
000547817 05-07-20 001049                                    11.19  16-03-8011                       0000864783
                   001021 55     ACUOIL                      11.19- 16-03-8011                       0000864783
000547818 05-07-20 001049                                    93.72  16-03-8011                       0000864783
                   001021 55     ACUOIL                      93.72- 16-03-8011                       0000864783
000547819 05-07-20 001049                                    30.42  16-03-8011                       0000864783
                   001021 55     ACUOIL                      30.42- 16-03-8011                       0000864783
000547820 05-07-20 001049                                    74.48  16-03-8011                       0000864783
                   001021 55     ACUOIL                      74.48- 16-03-8011                       0000864783
000547821 05-07-20 001049                                    49.66  16-03-8011                       0000864783
                   001021 55     ACUOIL                      49.66- 16-03-8011                       0000864783
000547822 05-07-20 001049                                    55.25  16-03-8011                       0000864783
                   001021 55     ACUOIL                      55.25- 16-03-8011                       0000864783
000547823 05-07-20 001049                                    68.89  16-03-8011                       0000864783
                   001021 55     ACUOIL                      68.89- 16-03-8011                       0000864783
000547824 05-07-20 001049                                    36.02  16-03-8011                       0000864783
                   001021 55     ACUOIL                      36.02- 16-03-8011                       0000864783
000547825 05-07-20 001049                                    88.12  16-03-8011                       0000864783
                   001021 55     ACUOIL                      88.12- 16-03-8011                       0000864783
000547826 05-07-20 001049                                    16.79  16-03-8011                       0000864783
                   001021 55     ACUOIL                      16.79- 16-03-8011                       0000864783
000547847 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547848 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547849 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547850 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547851 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547852 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547853 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547854 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547855 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547856 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547857 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547858 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547859 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547860 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547861 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547862 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547863 05-07-20 001049                                  2078.46  12-01-9110                       0000864783
                   001021 55     ACUOIL                    2078.46- 12-01-9110                       0000864783
000547884 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547885 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547886 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547887 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547888 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547889 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547890 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547891 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547892 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547893 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783

K K KINGSTON LIMITED                         * *  WIP-JOURNAL MPC  * *                    06072020 09:58:16 Page   6
                                TRANSACTION NO. : 000562396 BOOK ENTRY DATE : 05-07-20
                                                 Currency Code : PGK
COMPANY 01 FIN.YEAR 20===============================================================================/Scala/MP0632/6
TRANS-    TRANSDAT ACC    CC     PRD    PRJ                  AMOUNT TEXT--------------------- WORK.C WO-NO-----
====================================================================================================================
000547894 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547895 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547896 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547897 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547898 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547899 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547900 05-07-20 001049                                    57.19  10-06-0191                       0000864783
                   001021 55     ACUOIL                      57.19- 10-06-0191                       0000864783
000547920 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547921 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547922 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547923 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547924 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547925 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547926 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547927 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547928 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547929 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547930 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547931 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547932 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547933 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547934 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547935 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547936 05-07-20 001049                                    23.71  10-06-0207                       0000864783
                   001021 55     ACUOIL                      23.71- 10-06-0207                       0000864783
000547956 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547957 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547958 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547959 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547960 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547961 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547962 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547963 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547964 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547965 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547966 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547967 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547968 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547969 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547970 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547971 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547972 05-07-20 001049                                    10.87  10-06-0204                       0000864783
                   001021 55     ACUOIL                      10.87- 10-06-0204                       0000864783
000547992 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000547993 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000547994 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000547995 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000547996 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000547997 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000547998 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000547999 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000548000 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000548001 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000548002 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000548003 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000548004 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000548005 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000548006 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000548007 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783

K K KINGSTON LIMITED                         * *  WIP-JOURNAL MPC  * *                    06072020 09:58:16 Page   7
                                TRANSACTION NO. : 000562396 BOOK ENTRY DATE : 05-07-20
                                                 Currency Code : PGK
COMPANY 01 FIN.YEAR 20===============================================================================/Scala/MP0632/6
TRANS-    TRANSDAT ACC    CC     PRD    PRJ                  AMOUNT TEXT--------------------- WORK.C WO-NO-----
====================================================================================================================
000548008 05-07-20 001049                                     0.31  10-06-0230                       0000864783
                   001021 55     ACUOIL                       0.31- 10-06-0230                       0000864783
000548028 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548029 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548030 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548031 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548032 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548033 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548034 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548035 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548036 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548037 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548038 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548039 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548040 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548041 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548042 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548043 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548044 05-07-20 001049                                   260.40  Oil Fill, Cap and La      10     0000864783
                   350000 55                                260.40- Oil Fill, Cap and La      10     0000864783
000548064 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548065 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548066 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548067 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548068 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548069 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548070 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548071 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548072 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548073 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548074 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548075 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548076 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548077 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548078 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548079 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
000548080 05-07-20 100112 55     ACUOIL                    3448.20  11-01-0019                       0000864783
                   001049                                  3448.20- 11-01-0019                       0000864783
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

K K KINGSTON LIMITED                 * *  ACCOUNTS SUMMARY WIP-JOURNAL MPC  * *           06072020 09:58:16 Page   8
                                TRANSACTION NO. : 000562396 BOOK ENTRY DATE : 05-07-20
                                                 Currency Code : PGK
COMPANY 01 FIN.YEAR 20===============================================================================/Scala/MP0632/6
ACC    DESCRIPTION--------------
CC     PRD    PRJ    TRANS-    TRANSDAT               AMOUNT  TEXT--------------------- WORK.C WO-NO-----
====================================================================================================================
001021 C.O.S FOR UNCLOSED INVS
55     ACUOIL        000547731 05-07-20              570.87-  18-10-0501                       0000864783
55     ACUOIL        000547732 05-07-20              209.32-  18-10-0501                       0000864783
55     ACUOIL        000547733 05-07-20              361.55-  18-10-0501                       0000864783
55     ACUOIL        000547734 05-07-20              439.89-  18-10-0501                       0000864783
55     ACUOIL        000547735 05-07-20              130.98-  18-10-0501                       0000864783
55     ACUOIL        000547736 05-07-20              570.87-  18-10-0501                       0000864783
55     ACUOIL        000547737 05-07-20               99.59-  18-10-0501                       0000864783
55     ACUOIL        000547738 05-07-20              471.29-  18-10-0501                       0000864783
55     ACUOIL        000547739 05-07-20              330.15-  18-10-0501                       0000864783
55     ACUOIL        000547740 05-07-20              240.72-  18-10-0501                       0000864783
55     ACUOIL        000547741 05-07-20              560.72-  18-10-0501                       0000864783
55     ACUOIL        000547742 05-07-20               10.15-  18-10-0501                       0000864783
55     ACUOIL        000547743 05-07-20              570.87-  18-10-0501                       0000864783
55     ACUOIL        000547744 05-07-20              220.42-  18-10-0501                       0000864783
55     ACUOIL        000547745 05-07-20              350.45-  18-10-0501                       0000864783
55     ACUOIL        000547746 05-07-20              450.99-  18-10-0501                       0000864783
